,Session,Cluster,Peak Channel,Brain Region,A/P,D/V,L/R
867,1,141,209,CA1,8270.6,2634.6,2168.5
873,1,147,212,CA1,8261.5,2596.5,2135.5
878,1,152,200,CA1,8232.3,2710.9,2156.7
879,1,153,193,CA1,8231.6,2787.2,2196.8
880,1,154,213,CA1,8280.3,2596.5,2161.5
897,1,172,218,CA1,8266.8,2539.3,2112.0
899,1,174,197,CA1,8241.3,2749.1,2189.7
901,1,176,227,CA1,8300.5,2443.9,2107.3
908,1,184,200,CA1,8232.3,2710.9,2156.7
911,1,187,210,CA1,8247.3,2615.6,2126.1
913,1,190,191,CA1,8217.3,2806.3,2187.4
914,1,191,208,CA1,8251.8,2634.6,2142.6
915,1,192,241,CA1,8325.2,2310.4,2069.6
916,1,193,205,CA1,8260.8,2672.8,2175.6
920,1,197,210,CA1,8247.3,2615.6,2126.1
922,1,199,180,CA1,8188.1,2920.7,2208.6
924,1,201,177,CA1,8173.8,2939.8,2199.1
940,1,217,210,CA1,8247.3,2615.6,2126.1
942,1,219,227,CA1,8300.5,2443.9,2107.3
943,1,221,213,CA1,8280.3,2596.5,2161.5
951,1,231,199,CA1,8236.8,2730.0,2173.2
953,1,233,189,CA1,8221.9,2825.4,2203.8
954,1,234,166,CA1,8163.4,3054.2,2246.2
955,1,235,205,CA1,8260.8,2672.8,2175.6
957,1,237,197,CA1,8241.3,2749.1,2189.7
959,1,239,158,CA1,8143.9,3130.5,2260.4
962,1,242,189,CA1,8221.9,2825.4,2203.8
963,1,243,155,CA1,8110.8,3149.6,2225.1
966,1,246,180,CA1,8188.1,2920.7,2208.6
972,1,252,196,CA1,8222.6,2749.1,2163.8
974,1,254,216,CA1,8271.3,2558.3,2128.5
978,1,258,197,CA1,8241.3,2749.1,2189.7
981,1,261,191,CA1,8217.3,2806.3,2187.4
982,1,262,189,CA1,8221.9,2825.4,2203.8
983,1,264,221,CA1,8299.8,2520.2,2147.3
989,1,273,201,CA1,8251.1,2710.9,2182.6
990,1,274,214,CA1,8257.0,2577.4,2119.1
991,1,275,205,CA1,8260.8,2672.8,2175.6
992,1,276,182,CA1,8202.4,2901.7,2218.0
994,1,278,201,CA1,8251.1,2710.9,2182.6
1000,1,284,229,CA1,8296.0,2424.8,2090.8
1004,1,288,213,CA1,8280.3,2596.5,2161.5
1006,1,290,166,CA1,8163.4,3054.2,2246.2
1007,1,291,175,CA1,8159.6,2958.9,2189.7
1013,1,298,155,CA1,8110.8,3149.6,2225.1
1014,1,299,193,CA1,8231.6,2787.2,2196.8
1019,1,304,201,CA1,8251.1,2710.9,2182.6
1021,1,306,205,CA1,8260.8,2672.8,2175.6
1022,1,307,200,CA1,8232.3,2710.9,2156.7
1023,1,308,201,CA1,8251.1,2710.9,2182.6
1024,1,310,210,CA1,8247.3,2615.6,2126.1
1025,1,311,209,CA1,8270.6,2634.6,2168.5
1026,1,312,189,CA1,8221.9,2825.4,2203.8
1031,1,317,227,CA1,8300.5,2443.9,2107.3
1034,1,320,189,CA1,8221.9,2825.4,2203.8
1037,1,324,212,CA1,8261.5,2596.5,2135.5
1042,1,330,212,CA1,8261.5,2596.5,2135.5
1045,1,333,207,CA1,8256.3,2653.7,2159.1
1046,1,334,189,CA1,8221.9,2825.4,2203.8
1048,1,336,177,CA1,8173.8,2939.8,2199.1
1049,1,337,210,CA1,8247.3,2615.6,2126.1
1052,1,340,196,CA1,8222.6,2749.1,2163.8
1057,1,345,201,CA1,8251.1,2710.9,2182.6
1058,1,346,193,CA1,8231.6,2787.2,2196.8
1059,1,348,191,CA1,8217.3,2806.3,2187.4
1061,1,350,180,CA1,8188.1,2920.7,2208.6
1066,1,355,166,CA1,8163.4,3054.2,2246.2
1067,1,356,162,CA1,8153.6,3092.4,2253.3
1079,1,370,210,CA1,8247.3,2615.6,2126.1
1085,1,377,166,CA1,8163.4,3054.2,2246.2
1087,1,379,201,CA1,8251.1,2710.9,2182.6
1088,1,380,205,CA1,8260.8,2672.8,2175.6
1089,1,381,197,CA1,8241.3,2749.1,2189.7
1091,1,383,193,CA1,8231.6,2787.2,2196.8
1094,1,386,152,CA1,8119.9,3187.8,2258.0
1095,1,387,205,CA1,8260.8,2672.8,2175.6
1097,1,390,185,CA1,8212.1,2863.5,2210.9
1100,1,394,197,CA1,8241.3,2749.1,2189.7
1104,1,399,201,CA1,8251.1,2710.9,2182.6
1110,1,406,205,CA1,8260.8,2672.8,2175.6
1117,1,414,227,CA1,8300.5,2443.9,2107.3
1120,1,417,169,CA1,8154.3,3016.1,2213.3
1125,1,422,185,CA1,8212.1,2863.5,2210.9
1126,1,423,185,CA1,8212.1,2863.5,2210.9
1128,1,425,208,CA1,8251.8,2634.6,2142.6
1133,1,431,201,CA1,8251.1,2710.9,2182.6
1136,1,434,201,CA1,8251.1,2710.9,2182.6
1138,1,436,195,CA1,8227.1,2768.2,2180.3
1145,1,443,208,CA1,8251.8,2634.6,2142.6
1148,1,446,244,CA1,8358.3,2291.3,2104.9
1156,1,456,201,CA1,8251.1,2710.9,2182.6
1157,1,457,185,CA1,8212.1,2863.5,2210.9
1160,1,460,187,CA1,8207.6,2844.4,2194.4
1161,1,461,210,CA1,8247.3,2615.6,2126.1
1162,1,462,201,CA1,8251.1,2710.9,2182.6
1163,1,463,169,CA1,8154.3,3016.1,2213.3
1170,1,470,213,CA1,8280.3,2596.5,2161.5
1171,1,472,221,CA1,8299.8,2520.2,2147.3
1172,1,473,180,CA1,8188.1,2920.7,2208.6
1177,1,478,211,CA1,8266.1,2615.6,2152.0
1179,1,480,166,CA1,8163.4,3054.2,2246.2
1180,1,481,174,CA1,8182.9,2978.0,2232.1
1184,1,485,207,CA1,8256.3,2653.7,2159.1
1185,1,487,205,CA1,8260.8,2672.8,2175.6
1187,1,489,205,CA1,8260.8,2672.8,2175.6
1188,1,490,200,CA1,8232.3,2710.9,2156.7
1190,1,492,189,CA1,8221.9,2825.4,2203.8
1192,1,494,155,CA1,8110.8,3149.6,2225.1
1198,1,501,244,CA1,8358.3,2291.3,2104.9
1201,1,505,189,CA1,8221.9,2825.4,2203.8
1202,1,506,185,CA1,8212.1,2863.5,2210.9
1204,1,508,191,CA1,8217.3,2806.3,2187.4
1206,1,510,180,CA1,8188.1,2920.7,2208.6
1213,1,518,205,CA1,8260.8,2672.8,2175.6
1214,1,519,209,CA1,8270.6,2634.6,2168.5
1217,1,522,213,CA1,8280.3,2596.5,2161.5
1222,1,529,227,CA1,8300.5,2443.9,2107.3
1223,1,530,210,CA1,8247.3,2615.6,2126.1
1225,1,532,170,CA1,8173.1,3016.1,2239.2
1229,1,539,190,CA1,8198.6,2806.3,2161.5
1232,1,542,208,CA1,8251.8,2634.6,2142.6
1235,1,545,221,CA1,8299.8,2520.2,2147.3
1239,1,549,203,CA1,8246.6,2691.9,2166.2
1241,1,551,210,CA1,8247.3,2615.6,2126.1
1242,1,552,205,CA1,8260.8,2672.8,2175.6
1246,1,558,227,CA1,8300.5,2443.9,2107.3
1247,1,559,189,CA1,8221.9,2825.4,2203.8
1251,1,563,211,CA1,8266.1,2615.6,2152.0
1252,1,564,192,CA1,8212.8,2787.2,2170.9
1254,1,566,166,CA1,8163.4,3054.2,2246.2
1256,1,568,205,CA1,8260.8,2672.8,2175.6
1266,1,578,196,CA1,8222.6,2749.1,2163.8
1272,1,584,185,CA1,8212.1,2863.5,2210.9
1274,1,586,191,CA1,8217.3,2806.3,2187.4
1277,1,590,201,CA1,8251.1,2710.9,2182.6
1281,1,595,244,CA1,8358.3,2291.3,2104.9
1284,1,598,178,CA1,8192.6,2939.8,2225.0
1286,1,600,208,CA1,8251.8,2634.6,2142.6
1287,1,601,210,CA1,8247.3,2615.6,2126.1
1293,1,608,208,CA1,8251.8,2634.6,2142.6
1809,2,7,247,CA1,7892.1,1398.2,3628.0
1814,2,20,249,CA1,7895.2,1378.8,3644.4
1824,2,45,249,CA1,7895.2,1378.8,3644.4
1834,2,61,236,CA1,7903.1,1514.6,3586.1
1836,2,64,237,CA1,7921.0,1495.2,3630.9
1845,2,83,253,CA1,7886.5,1340.0,3648.9
1846,2,85,237,CA1,7921.0,1495.2,3630.9
1854,2,99,245,CA1,7903.8,1417.6,3639.9
1861,2,110,222,CA1,7955.5,1650.4,3612.9
1867,2,121,240,CA1,7894.5,1475.8,3590.6
1875,2,139,246,CA1,7889.0,1417.6,3611.5
1878,2,147,236,CA1,7903.1,1514.6,3586.1
1890,2,179,245,CA1,7903.8,1417.6,3639.9
1893,2,188,235,CA1,7917.9,1514.6,3614.5
1899,2,205,237,CA1,7921.0,1495.2,3630.9
1907,2,220,248,CA1,7877.3,1398.2,3599.6
1924,2,259,247,CA1,7892.1,1398.2,3628.0
1933,2,273,246,CA1,7889.0,1417.6,3611.5
1934,2,274,228,CA1,7920.4,1592.2,3577.1
1939,2,282,241,CA1,7912.4,1456.4,3635.4
1952,2,309,224,CA1,7929.0,1631.0,3572.6
1955,2,315,242,CA1,7897.6,1456.4,3607.0
1978,2,362,252,CA1,7868.7,1359.4,3604.1
1979,2,367,240,CA1,7894.5,1475.8,3590.6
1990,2,397,242,CA1,7897.6,1456.4,3607.0
1999,2,417,230,CA1,7923.4,1572.8,3593.6
2017,2,447,257,CA1,7877.9,1301.2,3653.4
2018,2,448,235,CA1,7917.9,1514.6,3614.5
2019,2,449,235,CA1,7917.9,1514.6,3614.5
2020,2,451,225,CA1,7946.9,1611.6,3617.4
2030,2,461,251,CA1,7883.5,1359.4,3632.5
2035,2,466,259,CA1,7851.4,1281.8,3613.1
2082,2,514,248,CA1,7877.3,1398.2,3599.6
2083,2,515,248,CA1,7877.3,1398.2,3599.6
2084,2,516,248,CA1,7877.3,1398.2,3599.6
2085,2,517,244,CA1,7885.9,1437.0,3595.1
2086,2,518,244,CA1,7885.9,1437.0,3595.1
2087,2,519,244,CA1,7885.9,1437.0,3595.1
2088,2,520,244,CA1,7885.9,1437.0,3595.1
2089,2,521,238,CA1,7906.2,1495.2,3602.5
2090,2,522,236,CA1,7903.1,1514.6,3586.1
2091,2,523,235,CA1,7917.9,1514.6,3614.5
2990,3,625,602,CA1,6913.6,1613.9,4820.4
2995,3,630,602,CA1,6913.6,1613.9,4820.4
2999,3,637,596,CA1,6863.1,1669.2,4803.0
3000,3,639,611,CA1,6907.3,1521.9,4758.8
3007,3,651,602,CA1,6913.6,1613.9,4820.4
3011,3,655,610,CA1,6935.7,1540.3,4798.2
3014,3,664,603,CA1,6885.2,1595.5,4780.9
3019,3,670,606,CA1,6924.6,1577.1,4809.3
3021,3,672,602,CA1,6913.6,1613.9,4820.4
3024,3,676,638,CA1,6984.6,1264.1,4681.4
3026,3,679,595,CA1,6891.5,1687.6,4842.5
3028,3,683,591,CA1,6880.4,1724.4,4853.5
3029,3,685,591,CA1,6880.4,1724.4,4853.5
3031,3,690,596,CA1,6863.1,1669.2,4803.0
3032,3,692,598,CA1,6902.5,1650.8,4831.4
3038,3,700,610,CA1,6935.7,1540.3,4798.2
3043,3,709,604,CA1,6907.8,1595.5,4803.5
3046,3,714,596,CA1,6863.1,1669.2,4803.0
3047,3,716,596,CA1,6863.1,1669.2,4803.0
3050,3,721,610,CA1,6935.7,1540.3,4798.2
3055,3,728,598,CA1,6902.5,1650.8,4831.4
3056,3,729,611,CA1,6907.3,1521.9,4758.8
3059,3,734,598,CA1,6902.5,1650.8,4831.4
3066,3,741,615,CA1,6918.3,1485.1,4747.7
3071,3,747,599,CA1,6874.1,1632.3,4791.9
3074,3,752,598,CA1,6902.5,1650.8,4831.4
3080,3,760,602,CA1,6913.6,1613.9,4820.4
3082,3,765,591,CA1,6880.4,1724.4,4853.5
3083,3,766,596,CA1,6863.1,1669.2,4803.0
3084,3,767,599,CA1,6874.1,1632.3,4791.9
3089,3,776,609,CA1,6913.1,1540.3,4775.6
3090,3,778,598,CA1,6902.5,1650.8,4831.4
3093,3,782,603,CA1,6885.2,1595.5,4780.9
3098,3,792,602,CA1,6913.6,1613.9,4820.4
3102,3,798,610,CA1,6935.7,1540.3,4798.2
3103,3,799,606,CA1,6924.6,1577.1,4809.3
3105,3,803,602,CA1,6913.6,1613.9,4820.4
3110,3,812,610,CA1,6935.7,1540.3,4798.2
3115,3,818,638,CA1,6984.6,1264.1,4681.4
3116,3,819,602,CA1,6913.6,1613.9,4820.4
3118,3,821,606,CA1,6924.6,1577.1,4809.3
3130,3,840,599,CA1,6874.1,1632.3,4791.9
3131,3,841,603,CA1,6885.2,1595.5,4780.9
3135,3,845,602,CA1,6913.6,1613.9,4820.4
3137,3,847,607,CA1,6896.2,1558.7,4769.8
3142,3,856,602,CA1,6913.6,1613.9,4820.4
3147,3,866,603,CA1,6885.2,1595.5,4780.9
3150,3,869,598,CA1,6902.5,1650.8,4831.4
3156,3,880,602,CA1,6913.6,1613.9,4820.4
3158,3,883,606,CA1,6924.6,1577.1,4809.3
3162,3,889,591,CA1,6880.4,1724.4,4853.5
3163,3,890,595,CA1,6891.5,1687.6,4842.5
3164,3,892,599,CA1,6874.1,1632.3,4791.9
3186,3,921,595,CA1,6891.5,1687.6,4842.5
3189,3,924,599,CA1,6874.1,1632.3,4791.9
3190,3,925,595,CA1,6891.5,1687.6,4842.5
3194,3,933,596,CA1,6863.1,1669.2,4803.0
3196,3,936,591,CA1,6880.4,1724.4,4853.5
3200,3,945,615,CA1,6918.3,1485.1,4747.7
3203,3,951,598,CA1,6902.5,1650.8,4831.4
3204,3,953,610,CA1,6935.7,1540.3,4798.2
3210,3,967,599,CA1,6874.1,1632.3,4791.9
3211,3,968,587,CA1,6869.4,1761.2,4864.6
3220,3,977,600,CA1,6896.7,1632.3,4814.6
3221,3,979,598,CA1,6902.5,1650.8,4831.4
3222,3,982,603,CA1,6885.2,1595.5,4780.9
3226,3,991,598,CA1,6902.5,1650.8,4831.4
3234,3,1006,638,CA1,6984.6,1264.1,4681.4
3235,3,1007,606,CA1,6924.6,1577.1,4809.3
3242,3,1023,587,CA1,6869.4,1761.2,4864.6
3249,3,1038,638,CA1,6984.6,1264.1,4681.4
3253,3,1046,591,CA1,6880.4,1724.4,4853.5
3257,3,1056,598,CA1,6902.5,1650.8,4831.4
3261,3,1060,602,CA1,6913.6,1613.9,4820.4
3264,3,1064,595,CA1,6891.5,1687.6,4842.5
3268,3,1068,599,CA1,6874.1,1632.3,4791.9
3270,3,1076,596,CA1,6863.1,1669.2,4803.0
3272,3,1079,606,CA1,6924.6,1577.1,4809.3
3276,3,1085,602,CA1,6913.6,1613.9,4820.4
3284,3,1105,616,CA1,6941.0,1485.1,4770.4
3285,3,1106,620,CA1,6952.0,1448.2,4759.3
3286,3,1109,599,CA1,6874.1,1632.3,4791.9
3289,3,1114,607,CA1,6896.2,1558.7,4769.8
3294,3,1122,596,CA1,6863.1,1669.2,4803.0
3296,3,1124,615,CA1,6918.3,1485.1,4747.7
3298,3,1129,603,CA1,6885.2,1595.5,4780.9
3302,3,1136,603,CA1,6885.2,1595.5,4780.9
3303,3,1137,598,CA1,6902.5,1650.8,4831.4
3312,3,1152,599,CA1,6874.1,1632.3,4791.9
3313,3,1153,599,CA1,6874.1,1632.3,4791.9
3314,3,1155,603,CA1,6885.2,1595.5,4780.9
3322,3,1170,592,CA1,6852.0,1706.0,4814.0
3327,3,1177,607,CA1,6896.2,1558.7,4769.8
3331,3,1182,616,CA1,6941.0,1485.1,4770.4
3334,3,1186,602,CA1,6913.6,1613.9,4820.4
3340,3,1192,619,CA1,6929.4,1448.2,4736.7
3353,3,1205,631,CA1,6962.5,1337.8,4703.5
3360,3,1212,598,CA1,6902.5,1650.8,4831.4
4206,4,22,275,CA1,6976.0,1448.8,3796.4
4210,4,27,287,CA1,6976.0,1336.1,3837.5
4218,4,40,280,CA1,7024.0,1392.5,3816.9
4224,4,47,292,CA1,7024.0,1279.7,3858.0
4235,4,59,279,CA1,6976.0,1411.2,3810.1
4240,4,66,279,CA1,6976.0,1411.2,3810.1
4241,4,67,287,CA1,6976.0,1336.1,3837.5
4248,4,78,287,CA1,6976.0,1336.1,3837.5
4249,4,82,268,CA1,7024.0,1505.2,3775.9
4264,4,106,279,CA1,6976.0,1411.2,3810.1
4268,4,112,294,CA1,7008.0,1260.9,3864.8
4273,4,122,287,CA1,6976.0,1336.1,3837.5
4275,4,126,287,CA1,6976.0,1336.1,3837.5
4280,4,135,275,CA1,6976.0,1448.8,3796.4
4292,4,157,291,CA1,6976.0,1298.5,3851.1
4297,4,167,293,CA1,6992.0,1279.7,3858.0
4306,4,189,302,CA1,6976.0,1185.7,3892.2
4307,4,191,287,CA1,6976.0,1336.1,3837.5
4308,4,193,288,CA1,7024.0,1317.3,3844.3
4309,4,196,283,CA1,6976.0,1373.7,3823.8
4311,4,204,295,CA1,6976.0,1260.9,3864.8
4314,4,210,280,CA1,7024.0,1392.5,3816.9
4316,4,212,292,CA1,7024.0,1279.7,3858.0
4319,4,226,274,CA1,7008.0,1448.8,3796.4
4332,4,260,272,CA1,7024.0,1467.6,3789.6
4345,4,298,272,CA1,7024.0,1467.6,3789.6
4346,4,302,309,CA1,7008.0,1110.5,3919.5
4352,4,315,275,CA1,6976.0,1448.8,3796.4
5835,5,616,685,CA1,7582.4,2131.9,5176.0
5850,5,640,745,CA1,7742.8,1533.0,5192.0
5862,5,652,677,CA1,7561.7,2209.1,5176.0
5863,5,653,748,CA1,7748.0,1513.7,5208.0
5868,5,664,672,CA1,7546.1,2267.1,5224.0
5912,5,723,748,CA1,7748.0,1513.7,5208.0
5929,5,748,689,CA1,7592.7,2093.2,5176.0
5931,5,754,689,CA1,7592.7,2093.2,5176.0
5933,5,757,676,CA1,7556.5,2228.4,5224.0
5938,5,766,670,CA1,7541.0,2286.4,5176.0
5941,5,773,689,CA1,7592.7,2093.2,5176.0
5947,5,784,672,CA1,7546.1,2267.1,5224.0
5958,5,804,745,CA1,7742.8,1533.0,5192.0
5972,5,830,685,CA1,7582.4,2131.9,5176.0
5973,5,832,685,CA1,7582.4,2131.9,5176.0
5978,5,845,745,CA1,7742.8,1533.0,5192.0
6009,5,885,748,CA1,7748.0,1513.7,5208.0
6015,5,894,677,CA1,7561.7,2209.1,5176.0
6019,5,901,689,CA1,7592.7,2093.2,5176.0
6021,5,904,685,CA1,7582.4,2131.9,5176.0
6023,5,907,684,CA1,7577.2,2151.2,5224.0
6043,5,942,670,CA1,7541.0,2286.4,5176.0
6056,5,961,672,CA1,7546.1,2267.1,5224.0
6057,5,965,670,CA1,7541.0,2286.4,5176.0
6076,5,990,678,CA1,7561.7,2209.1,5208.0
6084,5,1008,689,CA1,7592.7,2093.2,5176.0
6091,5,1017,693,CA1,7603.1,2054.6,5176.0
6103,5,1036,685,CA1,7582.4,2131.9,5176.0
6110,5,1062,689,CA1,7592.7,2093.2,5176.0
6114,5,1072,748,CA1,7748.0,1513.7,5208.0
6120,5,1085,677,CA1,7561.7,2209.1,5176.0
6141,5,1133,661,CA1,7515.1,2383.0,5224.0
6145,5,1137,732,CA1,7706.6,1668.2,5176.0
6157,5,1149,701,CA1,7623.8,1977.3,5176.0
6162,5,1154,685,CA1,7582.4,2131.9,5176.0
6165,5,1157,681,CA1,7572.0,2170.5,5176.0
7522,7,620,653,CA1,7181.1,1227.7,3556.1
7526,7,626,611,CA1,7104.5,1623.7,3682.8
7536,7,641,607,CA1,7101.6,1661.4,3695.8
7542,7,655,614,CA1,7152.8,1604.8,3686.4
7550,7,666,611,CA1,7104.5,1623.7,3682.8
7556,7,674,610,CA1,7149.9,1642.5,3699.5
7560,7,683,663,CA1,7172.5,1133.4,3520.2
7563,7,689,607,CA1,7101.6,1661.4,3695.8
7567,7,697,630,CA1,7164.1,1453.9,3634.3
7578,7,717,619,CA1,7110.1,1548.2,3656.7
7582,7,723,666,CA1,7144.1,1095.7,3500.4
7586,7,732,615,CA1,7107.3,1585.9,3669.7
7589,7,737,611,CA1,7104.5,1623.7,3682.8
7595,7,748,608,CA1,7132.9,1661.4,3702.6
7599,7,754,622,CA1,7158.4,1529.4,3660.4
7606,7,768,665,CA1,7189.6,1114.5,3517.1
7617,7,791,611,CA1,7104.5,1623.7,3682.8
7635,7,828,649,CA1,7178.3,1265.4,3569.2
7641,7,837,611,CA1,7104.5,1623.7,3682.8
7644,7,842,652,CA1,7149.8,1227.7,3549.4
7646,7,847,606,CA1,7147.1,1680.2,3712.5
7655,7,862,622,CA1,7158.4,1529.4,3660.4
7663,7,880,674,CA1,7181.0,1020.3,3481.1
7680,7,910,610,CA1,7149.9,1642.5,3699.5
7682,7,912,621,CA1,7127.2,1529.4,3653.6
7684,7,914,621,CA1,7127.2,1529.4,3653.6
7688,7,919,659,CA1,7169.7,1171.1,3533.2
7692,7,929,618,CA1,7155.6,1567.1,3673.4
7696,7,935,618,CA1,7155.6,1567.1,3673.4
7714,7,970,607,CA1,7101.6,1661.4,3695.8
7726,7,987,614,CA1,7152.8,1604.8,3686.4
7730,7,992,670,CA1,7146.9,1058.0,3487.3
7733,7,1004,611,CA1,7104.5,1623.7,3682.8
7735,7,1006,621,CA1,7127.2,1529.4,3653.6
7741,7,1012,666,CA1,7144.1,1095.7,3500.4
7745,7,1020,631,CA1,7118.6,1435.1,3617.6
7752,7,1032,674,CA1,7181.0,1020.3,3481.1
7753,7,1033,649,CA1,7178.3,1265.4,3569.2
7811,7,1094,637,CA1,7169.8,1378.5,3608.3
7833,7,1116,658,CA1,7138.4,1171.1,3526.4
7840,7,1123,614,CA1,7152.8,1604.8,3686.4
7843,7,1126,606,CA1,7147.1,1680.2,3712.5
7844,7,1127,660,CA1,7155.5,1152.3,3523.3
7857,7,1150,977,CA1,8487.7,1745.4,3479.4
7873,7,1176,970,CA1,8451.1,1813.3,3500.5
7880,7,1192,969,CA1,8465.9,1830.3,3547.3
7909,7,1236,978,CA1,8503.7,1745.4,3507.1
7938,7,1292,973,CA1,8469.4,1779.4,3489.9
7965,7,1351,973,CA1,8469.4,1779.4,3489.9
8031,7,1479,964,CA1,8431.6,1864.3,3530.1
8057,7,1535,965,CA1,8447.6,1864.3,3557.9
8066,7,1557,963,CA1,8430.5,1881.3,3549.3
8118,7,1646,962,CA1,8414.5,1881.3,3521.5
8161,7,1689,964,CA1,8431.6,1864.3,3530.1
8163,7,1691,976,CA1,8502.5,1762.4,3526.2
8165,7,1693,964,CA1,8431.6,1864.3,3530.1
8448,8,517,591,CA1,8341.9,2773.8,2326.3
8450,8,520,620,CA1,8394.7,2505.4,2201.9
8452,8,523,651,CA1,8465.8,2219.2,2077.7
8454,8,526,622,CA1,8413.0,2487.5,2202.1
8458,8,535,622,CA1,8413.0,2487.5,2202.1
8465,8,548,572,CA1,8260.2,2934.8,2372.3
8474,8,559,626,CA1,8421.9,2451.8,2186.6
8475,8,563,624,CA1,8403.6,2469.7,2186.4
8480,8,577,603,CA1,8331.4,2648.5,2248.1
8496,8,598,635,CA1,8430.2,2362.3,2139.8
8505,8,617,569,CA1,8279.1,2970.5,2403.7
8512,8,630,651,CA1,8465.8,2219.2,2077.7
8518,8,640,566,CA1,8260.8,2988.4,2403.5
8520,8,645,574,CA1,8278.6,2916.9,2372.5
8523,8,649,574,CA1,8278.6,2916.9,2372.5
8527,8,660,622,CA1,8413.0,2487.5,2202.1
8532,8,669,650,CA1,8438.0,2219.2,2061.8
8534,8,673,619,CA1,8366.9,2505.4,2186.0
8537,8,683,624,CA1,8403.6,2469.7,2186.4
8540,8,691,621,CA1,8385.2,2487.5,2186.2
8541,8,692,650,CA1,8438.0,2219.2,2061.8
8546,8,699,624,CA1,8403.6,2469.7,2186.4
8551,8,706,607,CA1,8340.2,2612.8,2232.6
8558,8,719,577,CA1,8296.9,2899.0,2372.6
8559,8,722,575,CA1,8306.3,2916.9,2388.4
8560,8,726,611,CA1,8349.1,2577.0,2217.0
8563,8,729,633,CA1,8439.7,2380.2,2155.5
8565,8,739,622,CA1,8413.0,2487.5,2202.1
8566,8,740,620,CA1,8394.7,2505.4,2201.9
8572,8,748,607,CA1,8340.2,2612.8,2232.6
8575,8,757,607,CA1,8340.2,2612.8,2232.6
8576,8,758,653,CA1,8484.1,2201.3,2077.9
8577,8,759,605,CA1,8349.7,2630.6,2248.3
8581,8,769,617,CA1,8376.4,2523.3,2201.7
8587,8,777,615,CA1,8358.0,2541.2,2201.5
8588,8,778,602,CA1,8368.6,2666.4,2279.7
8592,8,788,617,CA1,8376.4,2523.3,2201.7
8593,8,790,622,CA1,8413.0,2487.5,2202.1
8597,8,795,650,CA1,8438.0,2219.2,2061.8
8607,8,808,622,CA1,8413.0,2487.5,2202.1
8611,8,813,582,CA1,8296.3,2845.3,2341.4
8616,8,819,611,CA1,8349.1,2577.0,2217.0
8623,8,844,651,CA1,8465.8,2219.2,2077.7
8624,8,845,632,CA1,8421.4,2398.1,2155.3
8628,8,856,591,CA1,8341.9,2773.8,2326.3
8630,8,861,590,CA1,8314.1,2773.8,2310.4
8633,8,864,622,CA1,8413.0,2487.5,2202.1
8635,8,868,653,CA1,8484.1,2201.3,2077.9
8643,8,879,624,CA1,8403.6,2469.7,2186.4
8645,8,884,622,CA1,8413.0,2487.5,2202.1
8652,8,904,635,CA1,8430.2,2362.3,2139.8
8655,8,908,571,CA1,8297.4,2952.6,2403.9
8656,8,913,607,CA1,8340.2,2612.8,2232.6
8658,8,916,630,CA1,8430.8,2416.0,2171.0
8661,8,920,610,CA1,8386.3,2594.9,2248.7
8662,8,922,622,CA1,8413.0,2487.5,2202.1
8678,8,949,650,CA1,8438.0,2219.2,2061.8
8680,8,953,596,CA1,8313.6,2720.1,2279.1
8681,8,954,575,CA1,8306.3,2916.9,2388.4
8695,8,976,633,CA1,8439.7,2380.2,2155.5
8703,8,987,615,CA1,8358.0,2541.2,2201.5
8714,8,999,654,CA1,8446.9,2183.4,2046.3
8729,8,1015,633,CA1,8439.7,2380.2,2155.5
8732,8,1018,650,CA1,8438.0,2219.2,2061.8
8736,8,1022,624,CA1,8403.6,2469.7,2186.4
8738,8,1024,622,CA1,8413.0,2487.5,2202.1
8740,8,1026,611,CA1,8349.1,2577.0,2217.0
8741,8,1027,624,CA1,8403.6,2469.7,2186.4
8748,8,1047,974,CA1,7154.1,1776.3,3841.2
8751,8,1050,992,CA1,7211.9,1605.2,3849.4
8753,8,1052,960,CA1,7108.7,1909.3,3831.3
8763,8,1070,988,CA1,7199.6,1643.2,3851.1
8764,8,1071,988,CA1,7199.6,1643.2,3851.1
8768,8,1080,972,CA1,7150.1,1795.3,3857.9
8783,8,1111,990,CA1,7203.5,1624.2,3834.4
8795,8,1130,958,CA1,7100.3,1928.3,3816.3
8812,8,1165,992,CA1,7211.9,1605.2,3849.4
8815,8,1169,992,CA1,7211.9,1605.2,3849.4
8819,8,1177,972,CA1,7150.1,1795.3,3857.9
8825,8,1187,974,CA1,7154.1,1776.3,3841.2
8827,8,1193,980,CA1,7174.8,1719.3,3854.5
8839,8,1219,983,CA1,7182.8,1681.2,3821.1
8842,8,1231,962,CA1,7112.7,1890.3,3814.6
8887,8,1283,966,CA1,7125.0,1852.3,3812.9
8888,8,1285,984,CA1,7187.2,1681.2,3852.8
8954,8,1351,984,CA1,7187.2,1681.2,3852.8
8959,8,1356,949,CA1,7076.0,2023.3,3868.2
8962,8,1359,960,CA1,7108.7,1909.3,3831.3
8964,8,1361,976,CA1,7162.5,1757.3,3856.2
8966,8,1363,978,CA1,7166.5,1738.3,3839.5
9435,9,602,621,CA1,8520.9,2109.2,2730.8
9442,9,610,609,CA1,8520.8,2206.4,2801.2
9445,9,615,618,CA1,8552.9,2141.6,2754.3
9446,9,616,614,CA1,8552.9,2174.0,2777.8
9450,9,623,623,CA1,8505.0,2093.0,2719.0
9453,9,629,623,CA1,8505.0,2093.0,2719.0
