,Session,Cluster,Peak Channel,Brain Region,A/P,D/V,L/R
11381,11,743,684,ACA,3030.4,2238.9,5296.5
11388,11,750,662,ACA,3036.8,2451.4,5370.7
11395,11,757,670,ACA,3022.1,2374.1,5356.1
12193,12,598,1014,ACA,3088.3,2583.9,5099.7
12197,12,606,1018,ACA,3081.0,2545.2,5092.3
12199,12,610,1025,ACA,3081.3,2487.3,5070.0
12204,12,618,1023,ACA,3096.3,2506.6,5062.4
12213,12,630,1043,ACA,3059.7,2313.4,5025.8
12217,12,635,1020,ACA,3066.0,2525.9,5100.0
12218,12,636,1028,ACA,3051.4,2448.7,5085.3
12227,12,648,1027,ACA,3089.0,2468.0,5055.1
12233,12,655,1026,ACA,3066.4,2468.0,5077.7
12235,12,657,1031,ACA,3081.7,2429.3,5047.7
12245,12,675,1039,ACA,3067.0,2352.1,5033.1
12248,12,678,1044,ACA,3022.1,2294.1,5056.1
12263,12,704,1040,ACA,3029.4,2332.7,5063.4
12281,12,728,1016,ACA,3073.4,2564.6,5107.3
12284,12,733,1019,ACA,3103.6,2545.2,5069.7
12314,12,779,1019,ACA,3103.6,2545.2,5069.7
12317,12,783,1040,ACA,3029.4,2332.7,5063.4
12318,12,784,1030,ACA,3059.1,2429.3,5070.4
12320,12,789,1030,ACA,3059.1,2429.3,5070.4
12332,12,808,1013,ACA,3103.3,2603.2,5092.0
12342,12,825,1018,ACA,3081.0,2545.2,5092.3
12343,12,826,1032,ACA,3044.1,2410.0,5078.0
12352,12,838,1046,ACA,3052.4,2274.8,5018.5
12354,12,841,1021,ACA,3088.7,2525.9,5077.4
12357,12,844,1044,ACA,3022.1,2294.1,5056.1
12358,12,845,1047,ACA,3014.8,2255.5,5048.7
12371,12,861,1044,ACA,3022.1,2294.1,5056.1
12376,12,866,1032,ACA,3044.1,2410.0,5078.0
12379,12,870,1036,ACA,3036.8,2371.4,5070.7
12382,12,873,1029,ACA,3074.0,2448.7,5062.7
12393,12,891,1028,ACA,3051.4,2448.7,5085.3
12403,12,908,1024,ACA,3058.7,2487.3,5092.7
12406,12,913,1019,ACA,3103.6,2545.2,5069.7
12411,12,920,1017,ACA,3096.0,2564.6,5084.7
12419,12,930,1015,ACA,3111.0,2583.9,5077.0
12427,12,944,1033,ACA,3066.7,2410.0,5055.4
12445,12,969,1021,ACA,3088.7,2525.9,5077.4
12451,12,977,1046,ACA,3052.4,2274.8,5018.5
12455,12,982,1034,ACA,3051.7,2390.7,5063.0
12458,12,985,1033,ACA,3066.7,2410.0,5055.4
12459,12,986,1017,ACA,3096.0,2564.6,5084.7
12464,12,995,1027,ACA,3089.0,2468.0,5055.1
12482,12,1024,1018,ACA,3081.0,2545.2,5092.3
12483,12,1025,1043,ACA,3059.7,2313.4,5025.8
12513,12,1072,1022,ACA,3073.7,2506.6,5085.0
12557,12,1142,1027,ACA,3089.0,2468.0,5055.1
12570,12,1155,1016,ACA,3073.4,2564.6,5107.3
12580,12,1165,1016,ACA,3073.4,2564.6,5107.3
12585,12,1170,1046,ACA,3052.4,2274.8,5018.5
12589,12,1174,1028,ACA,3051.4,2448.7,5085.3
12596,12,1181,1047,ACA,3014.8,2255.5,5048.7
12600,12,1185,1023,ACA,3096.3,2506.6,5062.4
12617,12,1202,1014,ACA,3088.3,2583.9,5099.7
12631,12,1216,1027,ACA,3089.0,2468.0,5055.1
12640,12,1225,1047,ACA,3014.8,2255.5,5048.7
12643,12,1228,1046,ACA,3052.4,2274.8,5018.5
12658,12,1243,1032,ACA,3044.1,2410.0,5078.0
12671,12,1256,1045,ACA,3029.8,2274.8,5041.1
18393,21,11,228,ACA,3942.9,2306.9,4934.4
18424,21,73,232,ACA,3945.8,2267.0,4934.4
18443,21,126,271,ACA,3974.6,1868.0,4934.2
18457,21,166,263,ACA,3968.8,1947.8,4934.3
18466,21,186,259,ACA,3966.0,1987.7,4934.3
18472,21,206,229,ACA,3944.1,2286.9,4886.4
18474,21,208,252,ACA,3960.2,2067.5,4934.3
18475,21,213,245,ACA,3955.7,2127.3,4886.3
18479,21,224,227,ACA,3942.8,2306.9,4902.4
18489,21,244,259,ACA,3966.0,1987.7,4934.3
18492,21,248,264,ACA,3970.1,1927.8,4886.3
18498,21,265,260,ACA,3967.2,1967.7,4886.3
18499,21,266,244,ACA,3954.4,2147.3,4934.3
18500,21,267,275,ACA,3977.5,1828.1,4934.2
18527,21,349,279,ACA,3980.4,1788.2,4934.2
18542,21,398,280,ACA,3981.6,1768.3,4886.2
18545,21,408,272,ACA,3975.8,1848.0,4886.2
18546,21,409,280,ACA,3981.6,1768.3,4886.2
18562,21,426,279,ACA,3980.4,1788.2,4934.2
18563,21,427,269,ACA,3973.1,1887.9,4918.3
18564,21,428,266,ACA,3971.6,1907.9,4902.3
18565,21,429,264,ACA,3970.1,1927.8,4886.3
18566,21,430,259,ACA,3966.0,1987.7,4934.3
18567,21,431,258,ACA,3964.4,2007.6,4918.3
18568,21,432,255,ACA,3962.9,2027.6,4902.3
18569,21,433,255,ACA,3962.9,2027.6,4902.3
18570,21,434,253,ACA,3961.4,2047.5,4886.3
18571,21,435,249,ACA,3958.5,2087.4,4886.3
18572,21,436,245,ACA,3955.7,2127.3,4886.3
18573,21,437,244,ACA,3954.4,2147.3,4934.3
18574,21,438,240,ACA,3951.5,2187.2,4934.4
18575,21,439,236,ACA,3948.7,2227.1,4934.4
21672,24,15,261,ACA,3519.9,2290.3,4813.5
21674,24,19,244,ACA,3549.0,2468.5,4820.9
21676,24,23,258,ACA,3523.8,2329.9,4817.6
21681,24,31,270,ACA,3498.6,2191.3,4814.4
21684,24,37,258,ACA,3523.8,2329.9,4817.6
21708,24,98,256,ACA,3537.3,2349.7,4808.7
21734,24,166,256,ACA,3537.3,2349.7,4808.7
21743,24,201,264,ACA,3492.8,2250.7,4831.5
21752,24,219,257,ACA,3500.6,2329.9,4839.7
21754,24,223,243,ACA,3525.8,2468.5,4843.0
21757,24,233,248,ACA,3545.1,2428.9,4816.8
21762,24,251,268,ACA,3489.0,2211.1,4827.4
21763,24,253,267,ACA,3525.7,2230.9,4796.4
21781,24,315,244,ACA,3549.0,2468.5,4820.9
21790,24,328,258,ACA,3523.8,2329.9,4817.6
21793,24,333,244,ACA,3549.0,2468.5,4820.9
21801,24,356,261,ACA,3519.9,2290.3,4813.5
21817,24,398,262,ACA,3506.4,2270.5,4822.5
21818,24,401,263,ACA,3529.6,2270.5,4800.5
21826,24,424,246,ACA,3535.4,2448.7,4829.9
21839,24,457,241,ACA,3516.1,2488.3,4856.0
21978,24,626,252,ACA,3541.2,2389.3,4812.7
21979,24,627,256,ACA,3537.3,2349.7,4808.7
21980,24,628,258,ACA,3523.8,2329.9,4817.6
21981,24,629,262,ACA,3506.4,2270.5,4822.5
23911,26,682,592,ACA,3932.1,2652.4,4881.3
23913,26,686,641,ACA,3869.7,2158.4,4815.0
23919,26,696,589,ACA,3946.3,2691.9,4852.0
23922,26,700,616,ACA,3904.4,2415.3,4840.8
23926,26,706,634,ACA,3866.3,2217.7,4863.8
23930,26,720,615,ACA,3896.2,2415.3,4871.8
23944,26,748,603,ACA,3914.1,2533.9,4876.5
23945,26,751,641,ACA,3869.7,2158.4,4815.0
23947,26,755,610,ACA,3917.5,2474.6,4827.8
23948,26,762,630,ACA,3887.6,2277.0,4819.8
23949,26,764,599,ACA,3920.1,2573.4,4878.1
23956,26,780,631,ACA,3872.3,2257.2,4865.4
23958,26,787,589,ACA,3946.3,2691.9,4852.0
23960,26,794,601,ACA,3921.2,2553.6,4861.9
23963,26,798,641,ACA,3869.7,2158.4,4815.0
23965,26,804,613,ACA,3903.3,2435.1,4857.1
23966,26,806,604,ACA,3922.4,2533.9,4845.6
23967,26,809,592,ACA,3932.1,2652.4,4881.3
23969,26,812,607,ACA,3908.1,2494.4,4874.9
23970,26,814,641,ACA,3869.7,2158.4,4815.0
23982,26,839,633,ACA,3881.6,2237.5,4818.2
23988,26,856,615,ACA,3896.2,2415.3,4871.8
23997,26,881,610,ACA,3917.5,2474.6,4827.8
23999,26,884,621,ACA,3891.3,2356.0,4853.9
24003,26,893,641,ACA,3869.7,2158.4,4815.0
24004,26,895,637,ACA,3875.7,2198.0,4816.6
24009,26,901,627,ACA,3878.2,2296.8,4867.0
24020,26,927,587,ACA,3953.4,2711.7,4837.3
24026,26,942,638,ACA,3860.3,2178.2,4862.2
24028,26,947,606,ACA,3923.5,2514.1,4829.4
24030,26,953,634,ACA,3866.3,2217.7,4863.8
24031,26,954,586,ACA,3945.1,2711.7,4868.2
24032,26,956,633,ACA,3881.6,2237.5,4818.2
24049,26,1004,625,ACA,3885.4,2316.5,4852.3
24053,26,1012,624,ACA,3892.5,2336.3,4837.7
24061,26,1037,590,ACA,3939.2,2672.2,4866.7
24065,26,1041,641,ACA,3869.7,2158.4,4815.0
24070,26,1047,585,ACA,3952.3,2731.5,4853.6
24071,26,1048,630,ACA,3887.6,2277.0,4819.8
24074,26,1057,610,ACA,3917.5,2474.6,4827.8
24078,26,1064,638,ACA,3860.3,2178.2,4862.2
24083,26,1082,615,ACA,3896.2,2415.3,4871.8
24089,26,1093,591,ACA,3947.4,2672.2,4835.7
24090,26,1095,639,ACA,3868.5,2178.2,4831.3
24091,26,1096,631,ACA,3872.3,2257.2,4865.4
24093,26,1104,636,ACA,3867.4,2198.0,4847.5
24094,26,1105,618,ACA,3905.5,2395.6,4824.6
24103,26,1128,635,ACA,3874.5,2217.7,4832.9
24105,26,1132,598,ACA,3935.4,2593.1,4832.5
24106,26,1138,590,ACA,3939.2,2672.2,4866.7
24108,26,1144,631,ACA,3872.3,2257.2,4865.4
24110,26,1152,591,ACA,3947.4,2672.2,4835.7
24111,26,1153,630,ACA,3887.6,2277.0,4819.8
24113,26,1160,628,ACA,3886.5,2296.8,4836.1
24115,26,1164,592,ACA,3932.1,2652.4,4881.3
24120,26,1174,631,ACA,3872.3,2257.2,4865.4
24121,26,1175,636,ACA,3867.4,2198.0,4847.5
24122,26,1181,608,ACA,3916.4,2494.4,4844.0
24127,26,1191,587,ACA,3953.4,2711.7,4837.3
24130,26,1194,585,ACA,3952.3,2731.5,4853.6
24133,26,1203,598,ACA,3935.4,2593.1,4832.5
24140,26,1217,606,ACA,3923.5,2514.1,4829.4
24144,26,1221,629,ACA,3879.4,2277.0,4850.7
24150,26,1227,612,ACA,3910.4,2454.8,4842.4
24156,26,1233,628,ACA,3886.5,2296.8,4836.1
24162,26,1239,630,ACA,3887.6,2277.0,4819.8
24166,26,1243,616,ACA,3904.4,2415.3,4840.8
24168,26,1245,600,ACA,3928.3,2573.4,4847.2
24173,26,1250,599,ACA,3920.1,2573.4,4878.1
26306,29,1095,1031,ACA,3345.1,2156.1,5311.1
26320,29,1118,1046,ACA,3315.8,2001.6,5281.9
26337,29,1148,1049,ACA,3285.8,1963.0,5297.2
26344,29,1163,1049,ACA,3285.8,1963.0,5297.2
26345,29,1166,1045,ACA,3293.2,2001.6,5304.5
26353,29,1204,1043,ACA,3323.1,2040.2,5289.2
26355,29,1207,1043,ACA,3323.1,2040.2,5289.2
26358,29,1217,1043,ACA,3323.1,2040.2,5289.2
26360,29,1223,1046,ACA,3315.8,2001.6,5281.9
26369,29,1279,1049,ACA,3285.8,1963.0,5297.2
26376,29,1325,1042,ACA,3300.5,2040.2,5311.8
26377,29,1326,1052,ACA,3293.5,1943.6,5282.2
26380,29,1352,1044,ACA,3285.5,2020.9,5319.5
26392,29,1385,1035,ACA,3337.8,2117.5,5303.8
26395,29,1393,1049,ACA,3285.8,1963.0,5297.2
26403,29,1441,1045,ACA,3293.2,2001.6,5304.5
26406,29,1452,1047,ACA,3278.2,1982.3,5312.1
26407,29,1453,1043,ACA,3323.1,2040.2,5289.2
29778,34,879,956,ACA,3198.1,3243.4,5509.5
29783,34,891,949,ACA,3235.4,3320.7,5501.5
29785,34,893,970,ACA,3161.2,3108.2,5495.1
29786,34,897,924,ACA,3271.7,3571.9,5560.4
29791,34,909,947,ACA,3227.8,3340.0,5516.4
29792,34,910,949,ACA,3235.4,3320.7,5501.5
29794,34,912,972,ACA,3191.5,3088.9,5457.5
29795,34,913,940,ACA,3227.4,3398.0,5538.7
29799,34,920,946,ACA,3205.1,3340.0,5539.1
29804,34,927,937,ACA,3257.4,3436.6,5523.4
29811,34,939,949,ACA,3235.4,3320.7,5501.5
29820,34,965,923,ACA,3249.1,3571.9,5583.0
29821,34,967,951,ACA,3220.4,3301.4,5509.1
29822,34,971,975,ACA,3161.5,3050.3,5472.9
29826,34,977,966,ACA,3168.5,3146.8,5502.5
29827,34,978,941,ACA,3250.1,3398.0,5516.1
29830,34,981,945,ACA,3242.7,3359.3,5508.8
29835,34,989,926,ACA,3279.3,3552.5,5545.4
29837,34,993,962,ACA,3175.8,3185.5,5509.8
29838,34,994,976,ACA,3184.2,3050.3,5450.2
29839,34,995,965,ACA,3206.1,3166.2,5472.2
29841,34,1002,941,ACA,3250.1,3398.0,5516.1
29846,34,1009,946,ACA,3205.1,3340.0,5539.1
29847,34,1010,965,ACA,3206.1,3166.2,5472.2
29850,34,1016,962,ACA,3175.8,3185.5,5509.8
29852,34,1019,949,ACA,3235.4,3320.7,5501.5
29861,34,1039,976,ACA,3184.2,3050.3,5450.2
29869,34,1054,966,ACA,3168.5,3146.8,5502.5
29875,34,1061,957,ACA,3220.8,3243.4,5486.8
29877,34,1066,958,ACA,3183.2,3224.1,5517.1
29880,34,1071,976,ACA,3184.2,3050.3,5450.2
29882,34,1073,960,ACA,3190.8,3204.8,5502.1
29883,34,1074,965,ACA,3206.1,3166.2,5472.2
29890,34,1087,955,ACA,3213.1,3262.8,5501.8
29893,34,1092,941,ACA,3250.1,3398.0,5516.1
29894,34,1097,966,ACA,3168.5,3146.8,5502.5
29895,34,1098,941,ACA,3250.1,3398.0,5516.1
29900,34,1104,952,ACA,3205.5,3282.1,5516.8
29901,34,1105,953,ACA,3228.1,3282.1,5494.2
29902,34,1106,945,ACA,3242.7,3359.3,5508.8
29906,34,1110,941,ACA,3250.1,3398.0,5516.1
29915,34,1127,949,ACA,3235.4,3320.7,5501.5
29917,34,1132,924,ACA,3271.7,3571.9,5560.4
29920,34,1143,950,ACA,3197.8,3301.4,5531.8
29927,34,1159,910,ACA,3308.6,3707.1,5574.7
29929,34,1163,933,ACA,3264.7,3475.3,5530.8
29935,34,1179,949,ACA,3235.4,3320.7,5501.5
29936,34,1180,976,ACA,3184.2,3050.3,5450.2
29952,34,1218,950,ACA,3197.8,3301.4,5531.8
29956,34,1227,972,ACA,3191.5,3088.9,5457.5
29957,34,1231,945,ACA,3242.7,3359.3,5508.8
29958,34,1232,930,ACA,3272.0,3513.9,5538.1
29961,34,1236,930,ACA,3272.0,3513.9,5538.1
29962,34,1239,932,ACA,3257.0,3494.6,5545.7
29963,34,1243,930,ACA,3272.0,3513.9,5538.1
29972,34,1258,945,ACA,3242.7,3359.3,5508.8
29974,34,1261,953,ACA,3228.1,3282.1,5494.2
29982,34,1277,959,ACA,3205.8,3224.1,5494.5
29985,34,1284,950,ACA,3197.8,3301.4,5531.8
29988,34,1289,947,ACA,3227.8,3340.0,5516.4
29993,34,1296,943,ACA,3235.1,3378.7,5523.8
29999,34,1312,965,ACA,3206.1,3166.2,5472.2
30001,34,1315,969,ACA,3198.8,3127.5,5464.9
30005,34,1322,958,ACA,3183.2,3224.1,5517.1
30007,34,1327,969,ACA,3198.8,3127.5,5464.9
30038,34,1358,930,ACA,3272.0,3513.9,5538.1
30048,34,1368,933,ACA,3264.7,3475.3,5530.8
30055,34,1375,961,ACA,3213.5,3204.8,5479.5
30060,34,1380,969,ACA,3198.8,3127.5,5464.9
30069,34,1389,925,ACA,3256.7,3552.5,5568.0
30086,34,1406,941,ACA,3250.1,3398.0,5516.1
30099,34,1419,961,ACA,3213.5,3204.8,5479.5
30100,34,1420,949,ACA,3235.4,3320.7,5501.5
30102,34,1422,947,ACA,3227.8,3340.0,5516.4
33474,38,1122,1047,ACA,2957.5,2142.3,5324.0
33485,38,1136,1054,ACA,2987.9,2084.3,5283.8
33490,38,1144,1051,ACA,2951.6,2103.6,5315.5
33493,38,1149,1043,ACA,3005.8,2200.2,5309.2
33495,38,1151,1035,ACA,3017.6,2277.5,5326.2
33497,38,1153,1051,ACA,2951.6,2103.6,5315.5
33506,38,1163,1055,ACA,2945.7,2065.0,5307.1
33507,38,1164,1051,ACA,2951.6,2103.6,5315.5
33510,38,1167,1051,ACA,2951.6,2103.6,5315.5
33515,38,1173,1035,ACA,3017.6,2277.5,5326.2
33518,38,1178,1035,ACA,3017.6,2277.5,5326.2
33530,38,1192,1037,ACA,3001.6,2258.2,5331.1
33533,38,1197,1042,ACA,2979.5,2200.2,5327.6
33534,38,1199,1046,ACA,2999.8,2161.6,5300.7
33539,38,1205,1035,ACA,3017.6,2277.5,5326.2
33541,38,1207,1042,ACA,2979.5,2200.2,5327.6
33556,38,1226,1035,ACA,3017.6,2277.5,5326.2
33558,38,1228,1042,ACA,2979.5,2200.2,5327.6
33572,38,1246,1034,ACA,2991.4,2277.5,5344.5
33588,38,1265,1051,ACA,2951.6,2103.6,5315.5
33589,38,1266,1046,ACA,2999.8,2161.6,5300.7
33594,38,1274,1043,ACA,3005.8,2200.2,5309.2
33598,38,1278,1053,ACA,2961.7,2084.3,5302.1
33601,38,1282,1042,ACA,2979.5,2200.2,5327.6
33610,38,1293,1043,ACA,3005.8,2200.2,5309.2
33611,38,1294,1034,ACA,2991.4,2277.5,5344.5
33614,38,1298,1043,ACA,3005.8,2200.2,5309.2
33616,38,1300,1042,ACA,2979.5,2200.2,5327.6
33626,38,1314,1046,ACA,2999.8,2161.6,5300.7
33627,38,1315,1037,ACA,3001.6,2258.2,5331.1
33629,38,1317,1046,ACA,2999.8,2161.6,5300.7
33643,38,1335,1035,ACA,3017.6,2277.5,5326.2
33648,38,1342,1043,ACA,3005.8,2200.2,5309.2
33662,38,1359,1047,ACA,2957.5,2142.3,5324.0
33664,38,1361,1042,ACA,2979.5,2200.2,5327.6
33667,38,1367,1048,ACA,2983.7,2142.3,5305.7
33671,38,1371,1039,ACA,3011.7,2238.9,5317.7
33678,38,1380,1050,ACA,2993.9,2123.0,5292.2
33682,38,1384,1052,ACA,2977.8,2103.6,5297.2
33705,38,1416,1041,ACA,2995.6,2219.6,5322.6
33708,38,1419,1056,ACA,2971.9,2065.0,5288.7
33710,38,1421,1035,ACA,3017.6,2277.5,5326.2
33717,38,1429,1043,ACA,3005.8,2200.2,5309.2
33718,38,1431,1043,ACA,3005.8,2200.2,5309.2
33723,38,1437,1053,ACA,2961.7,2084.3,5302.1
33736,38,1452,1037,ACA,3001.6,2258.2,5331.1
33740,38,1456,1054,ACA,2987.9,2084.3,5283.8
33751,38,1471,1053,ACA,2961.7,2084.3,5302.1
33760,38,1483,1050,ACA,2993.9,2123.0,5292.2
33768,38,1492,1050,ACA,2993.9,2123.0,5292.2
33772,38,1497,1046,ACA,2999.8,2161.6,5300.7
33777,38,1505,1043,ACA,3005.8,2200.2,5309.2
33789,38,1527,1042,ACA,2979.5,2200.2,5327.6
33794,38,1534,1058,ACA,2982.0,2045.7,5275.3
33798,38,1539,1043,ACA,3005.8,2200.2,5309.2
33800,38,1541,1049,ACA,2967.7,2123.0,5310.6
33820,38,1567,1054,ACA,2987.9,2084.3,5283.8
33823,38,1571,1044,ACA,2963.5,2180.9,5332.5
33827,38,1577,1058,ACA,2982.0,2045.7,5275.3
33832,38,1585,1058,ACA,2982.0,2045.7,5275.3
33836,38,1589,1054,ACA,2987.9,2084.3,5283.8
33840,38,1594,1034,ACA,2991.4,2277.5,5344.5
33848,38,1603,1047,ACA,2957.5,2142.3,5324.0
33855,38,1612,1042,ACA,2979.5,2200.2,5327.6
33869,38,1631,1054,ACA,2987.9,2084.3,5283.8
33870,38,1632,1039,ACA,3011.7,2238.9,5317.7
33879,38,1644,1044,ACA,2963.5,2180.9,5332.5
33880,38,1645,1042,ACA,2979.5,2200.2,5327.6
33882,38,1648,1055,ACA,2945.7,2065.0,5307.1
33902,38,1674,1055,ACA,2945.7,2065.0,5307.1
33905,38,1677,1042,ACA,2979.5,2200.2,5327.6
33911,38,1686,1041,ACA,2995.6,2219.6,5322.6
33928,38,1705,1037,ACA,3001.6,2258.2,5331.1
33935,38,1714,1055,ACA,2945.7,2065.0,5307.1
33936,38,1718,1035,ACA,3017.6,2277.5,5326.2
33937,38,1719,1034,ACA,2991.4,2277.5,5344.5
33939,38,1721,1054,ACA,2987.9,2084.3,5283.8
33958,38,1745,1038,ACA,2985.5,2238.9,5336.0
33962,38,1752,1046,ACA,2999.8,2161.6,5300.7
33963,38,1755,1035,ACA,3017.6,2277.5,5326.2
33974,38,1768,1053,ACA,2961.7,2084.3,5302.1
33990,38,1786,1042,ACA,2979.5,2200.2,5327.6
33994,38,1790,1034,ACA,2991.4,2277.5,5344.5
